week_ending,federal_provider_number,provider_name,provider_address,provider_city,provider_state,provider_zip_code,submitted_data,passed_quality_assurance,residents_weekly_admissions,residents_total_admissions,residents_weekly_confirmed,residents_total_confirmed,residents_weekly_suspected,residents_total_suspected,residents_weekly_all_deaths,residents_total_all_deaths,residents_weekly_covid_19,residents_total_covid_19,number_of_all_beds,total_number_of_occupied,resident_access_to_testing,laboratory_type_is_state,laboratory_type_is_private,laboratory_type_is_other,able_to_test_or_obtain_resources_to_test_all_current_residents_within_next_7_days,reason_for_not_testing_residents_lack_of_ppe_for_personnel_,reason_for_not_testing_residents_lack_of_supplies,reason_for_not_testing_residents_lack_of_access_to_laboratory,reason_for_not_testing_residents_lack_of_access_to_trained_personnel_,reason_for_not_testing_residents_uncertainty_about_reimbursement,reason_for_not_testing_residents_other,during_past_two_weeks_average_time_to_receive_resident_test_results,has_facility_performed_resident_tests_since_last_report,tested_residents_with_new_signs_or_symptoms,tested_asymptomatic_residents_in_a_unit_or_section_after_a_new_case,tested_asymptomatic_residents_facility_wide_after_a_new_case,tested_asymptomatic_residents_without_known_exposure_as_surveillance,tested_another_subgroup_of_residents,able_to_test_or_obtain_resources_to_test_all_staff_and_or_personnel_within_next_7_days,reason_for_not_testing_staff_and_or_personnel_lack_of_ppe_for_personnel_,reason_for_not_testing_staff_and_or_personnel_lack_of_supplies,reason_for_not_testing_staff_and_or_personnel_lack_of_access_to_laboratory,reason_for_not_testing_staff_and_or_personnel_lack_of_access_to_trained_personnel_,reason_for_not_testing_staff_and_or_personnel_uncertainty_about_reimbursement,reason_for_not_testing_staff_and_or_personnel_other,during_past_two_weeks_average_time_to_receive_staff_and_or_personnel_test_results,has_facility_performed_staff_and_or_personnel_tests_since_last_report,tested_staff_and_or_personnel_with_new_signs_or_symptoms,tested_asymptomatic_staff_and_or_personnel_in_a_unit_or_section_after_a_new_case,tested_asymptomatic_staff_and_or_personnel_facility_wide_after_a_new_case,tested_asymptomatic_staff_and_or_personnel_without_known_exposure_as_surveillance,tested_another_subgroup_of_staff_and_or_personnel,in_house_point_of_care_test_machine,covid_19_point_of_care_tests_performed_on_residents_since_last_report,covid_19_point_of_care_tests_performed_on_staff_and_or_personnel_since_last_report,enough_supplies_to_test_all_staff_and_or_personnel_using_point_of_care_test_machine,staff_weekly_confirmed_covid,staff_total_confirmed_covid,staff_weekly_suspected_covid,staff_total_suspected_covid,staff_weekly_covid_19_deaths,staff_total_covid_19_deaths,shortage_of_nursing_staff,shortage_of_clinical_staff,shortage_of_aides,shortage_of_other_staff,any_current_supply_of_n95,one_week_supply_of_n95_masks,any_current_supply_of_surgical,one_week_supply_of_surgical,any_current_supply_of_eye,one_week_supply_of_eye,any_current_supply_of_gowns,one_week_supply_of_gowns,any_current_supply_of_gloves,one_week_supply_of_gloves,any_current_supply_of_hand,one_week_supply_of_hand,ventilator_dependent_unit,number_of_ventilators_in,number_of_ventilators_in_1,any_current_supply_of,one_week_supply_of_ventilator,weekly_resident_confirmed_covid_19_cases_per_1_000_residents,weekly_resident_covid_19_deaths_per_1_000_residents,total_resident_confirmed_covid_19_cases_per_1_000_residents,total_resident_covid_19_deaths_per_1_000_residents,total_residents_covid_19_deaths_as_a_percentage_of_confirmed_covid_19_cases,county,three_or_more_confirmed_covid_19_cases_this_week,initial_confirmed_covid_19_case_this_week,geolocation,reporting_interval,has_facility_performed_tests_since_last_report,covid_19_non_point_of_care_tests_performed_on_residents_since_last_report,covid_19_non_point_of_care_tests_performed_on_staff_and_or_personnel_since_last_report,number_of_residents_with_a_new_positive_covid_19_test_result,number_of_residents_with_a_new_positive_covid_19_test_result_with_positive_antigen_test_only,number_of_residents_with_a_new_positive_covid_19_test_result_with_positive_naat_pcr_test_only,number_of_residents_with_a_new_positive_covid_19_test_result_with_positive_antigen_test_and_negative_naat_pcr_test,number_of_residents_with_a_new_positive_covid_19_test_result_with_any_other_combination_of_antigen_test_and_or_naat_pcr_test_with_at_least_one_positive_test,number_of_residents_with_a_new_positive_covid_19_test_result_who_are_reinfected,number_of_residents_with_a_new_positive_covid_19_test_result_who_are_reinfected_and_symptomatic,number_of_residents_with_a_new_positive_covid_19_test_result_who_are_reinfected_and_asymptomatic,number_of_residents_with_new_influenza,number_of_residents_with_acute_respiratory_illness_symptoms_excluding_covid_19_and_or_influenza,number_of_residents_with_confirmed_coinfection_with_influenza_and_covid_19,during_past_two_weeks_average_time_to_receive_covid_19_test_results_from_non_point_of_care_tests,number_of_staff_and_or_personnel_with_a_new_positive_covid_19_test_result,number_of_staff_and_or_personnel_with_a_new_positive_covid_19_test_result_with_positive_antigen_test_only,number_of_staff_and_or_personnel_with_a_new_positive_covid_19_test_result_with_positive_naat_pcr_test_only,number_of_staff_and_or_personnel_with_a_new_positive_covid_19_test_result_with_positive_antigen_test_and_negative_naat_pcr_test,number_of_staff_and_or_personnel_with_a_new_positive_covid_19_test_result_with_any_other_combination_of_antigen_test_and_or_naat_pcr_test_with_at_least_one_positive_test,number_of_staff_and_or_personnel_with_a_new_positive_covid_19_test_result_who_are_reinfected,number_of_staff_and_or_personnel_with_a_new_positive_covid_19_test_result_who_are_reinfected_and_symptomatic,number_of_staff_and_or_personnel_with_a_new_positive_covid_19_test_result_who_are_reinfected_and_asymptomatic,number_of_staff_and_or_personnel_with_new_influenza,number_of_staff_and_or_personnel_with_acute_respiratory_illness_symptoms_excluding_covid_19_and_or_influenza,number_of_staff_and_or_personnel_with_confirmed_coinfection_with_influenza_and_covid_19,:id
2020-05-24,415078,RESPIRATORY AND REHABILITATION CENTER OF RI,10 WOODLAND DRIVE,COVENTRY,RI,2816,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,210.0,164.0,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,1.0,1.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,15.0,0.0,Y,Y,0.0,0.0,0.0,0.0,,Kent,,,POINT (-71.593272 41.67249),Week 01 - May 24,,,,,,,,,,,,,,,,,,,,,,,,,,,row-pcuz~78v9~xdx3
2020-05-24,415063,SCALABRINI VILLA,860 NORTH QUIDESSET ROAD,NORTH KINGSTOWN,RI,2852,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,120.0,61.0,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,65.6,0.0,65.6,,Washington,,,POINT (-71.42324 41.639968),Week 01 - May 24,,,,,,,,,,,,,,,,,,,,,,,,,,,row-auqq.8ehz~ewzi
2020-05-24,415111,ST CLARE HOME,309 SPRING STREET,NEWPORT,RI,2840,Y,Y,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,54.0,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,2.0,2.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,18.5,0.0,18.5,0.0,0.0,Newport,,,POINT (-71.312714 41.482541),Week 01 - May 24,,,,,,,,,,,,,,,,,,,,,,,,,,,row-t46y_ubcu_fhgz
2020-05-24,415123,CORTLAND PLACE,20 AUSTIN AVENUE,GREENVILLE,RI,2828,Y,Y,1.0,1.0,24.0,24.0,0.0,0.0,24.0,24.0,21.0,21.0,80.0,44.0,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,545.5,477.3,545.5,477.3,87.5,Providence,,,POINT (-71.555952 41.876043),Week 01 - May 24,,,,,,,,,,,,,,,,,,,,,,,,,,,row-jask-tnvb-fqtc
2020-05-24,415012,BRIARCLIFFE MANOR,49 OLD POCASSET ROAD,JOHNSTON,RI,2919,Y,Y,0.0,0.0,45.0,45.0,12.0,12.0,18.0,18.0,9.0,9.0,122.0,81.0,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,36.0,3.0,3.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,555.6,111.1,555.6,111.1,20.0,Providence,,,POINT (-71.514682 41.815987),Week 01 - May 24,,,,,,,,,,,,,,,,,,,,,,,,,,,row-3jxv~jxmj-yytd
2020-05-24,415083,EASTGATE NURSING & REHABILITATION CENTER,198 WATERMAN AVENUE,EAST PROVIDENCE,RI,2914,Y,Y,5.0,5.0,39.0,39.0,19.0,19.0,10.0,10.0,8.0,8.0,68.0,48.0,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,1.0,1.0,0.0,0.0,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,,,,,812.5,166.7,812.5,166.7,20.5,Providence,,,POINT (-71.371287 41.822023),Week 01 - May 24,,,,,,,,,,,,,,,,,,,,,,,,,,,row-i6nw.zr83-keii
2020-05-24,415023,SUNNY VIEW NURSING HOME INC,83 CORONA STREET,WARWICK,RI,2886,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,57.0,35.0,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Kent,,,POINT (-71.459285 41.723183),Week 01 - May 24,,,,,,,,,,,,,,,,,,,,,,,,,,,row-38gw-gyfr~6qwd
2020-05-24,415108,HARRIS HEALTH CARE CENTER NORTH,60 EBEN BROWN LANE,CENTRAL FALLS,RI,2863,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,27.0,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Providence,,,POINT (-71.390039 41.895924),Week 01 - May 24,,,,,,,,,,,,,,,,,,,,,,,,,,,row-64zc~7bk8_6kp6
2020-05-24,415050,SAINT ELIZABETH MANOR EAST BAY,1 DAWN HILL,BRISTOL,RI,2809,Y,Y,1.0,1.0,11.0,11.0,27.0,27.0,13.0,13.0,0.0,0.0,133.0,115.0,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,14.0,14.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,95.7,0.0,95.7,0.0,0.0,Bristol,,,POINT (-71.26447800000001 41.689081),Week 01 - May 24,,,,,,,,,,,,,,,,,,,,,,,,,,,row-vfu3-pr74-kntr
2020-05-24,415009,KENT REGENCY CENTER,660 COMMONWEALTH AVENUE,WARWICK,RI,2886,Y,Y,1.0,1.0,24.0,24.0,1.0,1.0,16.0,16.0,2.0,2.0,153.0,111.0,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,19.0,3.0,3.0,0.0,0.0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,,,,,216.2,18.0,216.2,18.0,8.3,Kent,,,POINT (-71.479562 41.701592),Week 01 - May 24,,,,,,,,,,,,,,,,,,,,,,,,,,,row-u9k9_4ssj.cnad
2020-05-24,415073,JEANNE JUGAN RESIDENCE,964 MAIN STREET,PAWTUCKET,RI,2860,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,44.0,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Providence,,,POINT (-71.399241 41.865235),Week 01 - May 24,,,,,,,,,,,,,,,,,,,,,,,,,,,row-k4ap.4ga6~9hkh
2020-05-24,415059,ORCHARD VIEW MANOR,135 TRIPPS LANE,EAST PROVIDENCE,RI,2915,Y,Y,5.0,5.0,7.0,7.0,0.0,0.0,11.0,11.0,11.0,11.0,166.0,98.0,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,71.4,112.2,71.4,112.2,157.1,Providence,,,POINT (-71.35526 41.790597),Week 01 - May 24,,,,,,,,,,,,,,,,,,,,,,,,,,,row-a6m6~nyci_wyuf
2020-05-24,415096,BETHANY HOME OF RHODE ISLAND,111 SOUTH ANGELL STREET,PROVIDENCE,RI,2906,Y,Y,0.0,0.0,15.0,15.0,0.0,0.0,6.0,6.0,5.0,5.0,33.0,14.0,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,1.0,1.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,1071.4,357.1,1071.4,357.1,33.3,Providence,,,POINT (-71.383212 41.829129),Week 01 - May 24,,,,,,,,,,,,,,,,,,,,,,,,,,,row-sfv7-5rvh~98vf
2020-05-24,415035,HOPKINS MANOR LTD,610 SMITHFIELD ROAD,NORTH PROVIDENCE,RI,2904,Y,N,6.0,6.0,10.0,10.0,0.0,0.0,18.0,18.0,15.0,15.0,200.0,132.0,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,19.0,0.0,0.0,0.0,0.0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,75.8,113.6,75.8,113.6,150.0,Providence,,,POINT (-71.467306 41.864997),Week 01 - May 24,,,,,,,,,,,,,,,,,,,,,,,,,,,row-nffi~vme2.2y6b
2020-05-24,415034,GRAND ISLANDER CENTER,333 GREEN END AVENUE,MIDDLETOWN,RI,2842,Y,Y,0.0,0.0,4.0,4.0,0.0,0.0,12.0,12.0,1.0,1.0,146.0,103.0,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,,,,,38.8,9.7,38.8,9.7,25.0,Newport,,,POINT (-71.28664 41.506576),Week 01 - May 24,,,,,,,,,,,,,,,,,,,,,,,,,,,row-pn7s-77as.nsas
